datahora,Observado
2013-08-03 00:00:00+00:00,1327.4191666666666
2013-08-04 00:00:00+00:00,1318.7391666666667
2013-08-05 00:00:00+00:00,1284.4470833333332
2013-08-06 00:00:00+00:00,1218.925
2013-08-07 00:00:00+00:00,1121.03
2013-08-08 00:00:00+00:00,1033.5904166666667
2013-08-09 00:00:00+00:00,919.8833333333333
2013-08-10 00:00:00+00:00,807.33625
2013-08-11 00:00:00+00:00,751.2158333333333
2013-08-12 00:00:00+00:00,766.9516666666667
2013-08-13 00:00:00+00:00,679.6750000000001
2013-08-14 00:00:00+00:00,585.6883333333334
2013-08-15 00:00:00+00:00,529.9779166666666
2013-08-16 00:00:00+00:00,494.11791666666664
2013-08-17 00:00:00+00:00,473.3204166666667
2013-08-18 00:00:00+00:00,459.9845833333333
2013-08-19 00:00:00+00:00,445.41875
2013-08-20 00:00:00+00:00,433.01
2013-08-21 00:00:00+00:00,414.74375000000003
2013-08-22 00:00:00+00:00,388.72291666666666
2013-08-23 00:00:00+00:00,365.19041666666664
2013-08-24 00:00:00+00:00,342.07666666666665
2013-08-25 00:00:00+00:00,319.25875
2013-08-26 00:00:00+00:00,305.89375
2013-08-27 00:00:00+00:00,336.00958333333335
2013-08-28 00:00:00+00:00,476.11791666666664
2013-08-29 00:00:00+00:00,507.2675
2013-08-30 00:00:00+00:00,513.6916666666667
2013-08-31 00:00:00+00:00,522.8137499999999
2013-09-01 00:00:00+00:00,519.7291666666666
2013-09-02 00:00:00+00:00,498.12083333333334
2013-09-03 00:00:00+00:00,482.91625
2013-09-04 00:00:00+00:00,475.8020833333333
2013-09-05 00:00:00+00:00,442.135
2013-09-06 00:00:00+00:00,405.22125
2013-09-07 00:00:00+00:00,380.4370833333333
2013-09-08 00:00:00+00:00,358.64166666666665
2013-09-09 00:00:00+00:00,339.6566666666667
2013-09-10 00:00:00+00:00,322.49333333333334
2013-09-11 00:00:00+00:00,304.4270833333333
2013-09-12 00:00:00+00:00,286.5083333333333
2013-09-13 00:00:00+00:00,270.9691666666667
2013-09-14 00:00:00+00:00,260.68874999999997
2013-09-15 00:00:00+00:00,250.32583333333332
2013-09-16 00:00:00+00:00,240.03875000000002
2013-09-17 00:00:00+00:00,254.11249999999998
2013-09-18 00:00:00+00:00,498.35375
2013-09-19 00:00:00+00:00,636.50125
2013-09-20 00:00:00+00:00,644.42375
2013-09-21 00:00:00+00:00,678.0154166666666
2013-09-22 00:00:00+00:00,826.13375
2013-09-23 00:00:00+00:00,1053.7704166666665
2013-09-24 00:00:00+00:00,1549.4758333333332
2013-09-25 00:00:00+00:00,1846.0033333333333
2013-09-26 00:00:00+00:00,1862.6820833333334
2013-09-27 00:00:00+00:00,1816.1820833333334
2013-09-28 00:00:00+00:00,1730.5820833333335
2013-09-29 00:00:00+00:00,1639.8245833333333
2013-09-30 00:00:00+00:00,1585.6591666666666
2013-10-01 00:00:00+00:00,1566.2562500000001
2013-10-02 00:00:00+00:00,1567.9958333333334
2013-10-03 00:00:00+00:00,1559.9624999999999
2013-10-04 00:00:00+00:00,
2013-10-05 00:00:00+00:00,
2013-10-06 00:00:00+00:00,
2013-10-07 00:00:00+00:00,
2013-10-08 00:00:00+00:00,
2013-10-09 00:00:00+00:00,
2013-10-10 00:00:00+00:00,1233.2
2013-10-11 00:00:00+00:00,1192.265
2013-10-12 00:00:00+00:00,1099.55875
2013-10-13 00:00:00+00:00,992.3425000000001
2013-10-14 00:00:00+00:00,867.88625
2013-10-15 00:00:00+00:00,767.6774999999999
2013-10-16 00:00:00+00:00,694.0191304347826
2013-10-17 00:00:00+00:00,591.5712500000001
2013-10-18 00:00:00+00:00,521.8729166666667
2013-10-19 00:00:00+00:00,467.3620833333334
2013-10-20 00:00:00+00:00,426.6408333333333
2013-10-21 00:00:00+00:00,
2013-10-22 00:00:00+00:00,
2013-10-23 00:00:00+00:00,
2013-10-24 00:00:00+00:00,
2013-10-25 00:00:00+00:00,
2013-10-26 00:00:00+00:00,
2013-10-27 00:00:00+00:00,
2013-10-28 00:00:00+00:00,
2013-10-29 00:00:00+00:00,
2013-10-30 00:00:00+00:00,
2013-10-31 00:00:00+00:00,
2013-11-01 00:00:00+00:00,
2013-11-02 00:00:00+00:00,424.6666666666667
2013-11-03 00:00:00+00:00,379.6429166666667
2013-11-04 00:00:00+00:00,343.89875
2013-11-05 00:00:00+00:00,320.11375
2013-11-06 00:00:00+00:00,304.5754166666667
2013-11-07 00:00:00+00:00,299.07125
2013-11-08 00:00:00+00:00,306.25624999999997
2013-11-09 00:00:00+00:00,313.2554166666667
2013-11-10 00:00:00+00:00,305.72541666666666
2013-11-11 00:00:00+00:00,287.79
2013-11-12 00:00:00+00:00,269.18416666666667
2013-11-13 00:00:00+00:00,265.03291666666667
2013-11-14 00:00:00+00:00,259.09375
2013-11-15 00:00:00+00:00,252.29625
2013-11-16 00:00:00+00:00,
2013-11-17 00:00:00+00:00,
2013-11-18 00:00:00+00:00,
2013-11-19 00:00:00+00:00,211.09318181818182
2013-11-20 00:00:00+00:00,203.53545454545454
2013-11-21 00:00:00+00:00,222.32041666666666
2013-11-22 00:00:00+00:00,271.82708333333335
2013-11-23 00:00:00+00:00,315.70666666666665
2013-11-24 00:00:00+00:00,306.61125
2013-11-25 00:00:00+00:00,282.32
2013-11-26 00:00:00+00:00,271.91
2013-11-27 00:00:00+00:00,269.90500000000003
2013-11-28 00:00:00+00:00,251.28958333333333
2013-11-29 00:00:00+00:00,230.49791666666667
2013-11-30 00:00:00+00:00,235.87375
2013-12-01 00:00:00+00:00,257.76125
2013-12-02 00:00:00+00:00,262.85041666666666
2013-12-03 00:00:00+00:00,279.49333333333334
2013-12-04 00:00:00+00:00,306.7729166666667
2013-12-05 00:00:00+00:00,319.8795833333333
2013-12-06 00:00:00+00:00,307.11833333333334
2013-12-07 00:00:00+00:00,294.9325
2013-12-08 00:00:00+00:00,305.6325
2013-12-09 00:00:00+00:00,315.70125
2013-12-10 00:00:00+00:00,282.51
2013-12-11 00:00:00+00:00,292.35125
2013-12-12 00:00:00+00:00,307.79
2013-12-13 00:00:00+00:00,308.13208333333336
2013-12-14 00:00:00+00:00,295.2916666666667
2013-12-15 00:00:00+00:00,299.79833333333335
2013-12-16 00:00:00+00:00,361.5975
2013-12-17 00:00:00+00:00,332.41833333333335
2013-12-18 00:00:00+00:00,299.85125
2013-12-19 00:00:00+00:00,282.96
2013-12-20 00:00:00+00:00,267.57916666666665
2013-12-21 00:00:00+00:00,253.32875
2013-12-22 00:00:00+00:00,230.60416666666666
2013-12-23 00:00:00+00:00,207.22833333333332
2013-12-24 00:00:00+00:00,187.3658333333333
2013-12-25 00:00:00+00:00,175.30625
2013-12-26 00:00:00+00:00,165.10375000000002
2013-12-27 00:00:00+00:00,157.07791666666665
2013-12-28 00:00:00+00:00,152.09375
2013-12-29 00:00:00+00:00,151.51291666666665
2013-12-30 00:00:00+00:00,169.78416666666666
2013-12-31 00:00:00+00:00,169.22958333333335
2014-01-01 00:00:00+00:00,166.27291666666667
2014-01-02 00:00:00+00:00,184.02374999999998
2014-01-03 00:00:00+00:00,220.5354166666667
2014-01-04 00:00:00+00:00,260.7425
2014-01-05 00:00:00+00:00,254.71041666666667
2014-01-06 00:00:00+00:00,294.3833333333333
2014-01-07 00:00:00+00:00,359.7595833333333
2014-01-08 00:00:00+00:00,420.77125
2014-01-09 00:00:00+00:00,469.3616666666667
2014-01-10 00:00:00+00:00,520.3979166666667
2014-01-11 00:00:00+00:00,585.1029166666666
2014-01-12 00:00:00+00:00,545.5216666666666
2014-01-13 00:00:00+00:00,579.3495833333333
2014-01-14 00:00:00+00:00,705.0370833333333
2014-01-15 00:00:00+00:00,772.7829166666667
2014-01-16 00:00:00+00:00,783.1374999999999
2014-01-17 00:00:00+00:00,854.3341666666666
2014-01-18 00:00:00+00:00,927.0341666666667
2014-01-19 00:00:00+00:00,923.0187500000001
2014-01-20 00:00:00+00:00,901.5941666666666
2014-01-21 00:00:00+00:00,856.71
2014-01-22 00:00:00+00:00,797.91125
2014-01-23 00:00:00+00:00,727.83625
2014-01-24 00:00:00+00:00,660.3654166666666
2014-01-25 00:00:00+00:00,597.6020833333333
2014-01-26 00:00:00+00:00,534.8349999999999
2014-01-27 00:00:00+00:00,516.4845833333334
2014-01-28 00:00:00+00:00,576.0675
2014-01-29 00:00:00+00:00,568.7858333333334
2014-01-30 00:00:00+00:00,535.8716666666667
2014-01-31 00:00:00+00:00,477.9983333333333
2014-02-01 00:00:00+00:00,423.73333333333335
2014-02-02 00:00:00+00:00,376.79541666666665
2014-02-03 00:00:00+00:00,338.6154166666667
2014-02-04 00:00:00+00:00,307.7025
2014-02-05 00:00:00+00:00,284.06
2014-02-06 00:00:00+00:00,272.4175
2014-02-07 00:00:00+00:00,253.88208333333333
2014-02-08 00:00:00+00:00,236.72916666666666
2014-02-09 00:00:00+00:00,223.9908333333333
2014-02-10 00:00:00+00:00,219.34083333333334
2014-02-11 00:00:00+00:00,218.9825
2014-02-12 00:00:00+00:00,214.38333333333333
2014-02-13 00:00:00+00:00,209.375
2014-02-14 00:00:00+00:00,195.1483333333333
2014-02-15 00:00:00+00:00,192.39333333333332
2014-02-16 00:00:00+00:00,206.48833333333334
2014-02-17 00:00:00+00:00,223.64791666666667
2014-02-18 00:00:00+00:00,251.86916666666664
2014-02-19 00:00:00+00:00,263.95250000000004
2014-02-20 00:00:00+00:00,249.70833333333334
2014-02-21 00:00:00+00:00,234.125
2014-02-22 00:00:00+00:00,224.7229166666667
2014-02-23 00:00:00+00:00,227.81458333333333
2014-02-24 00:00:00+00:00,231.42624999999998
2014-02-25 00:00:00+00:00,262.64875
2014-02-26 00:00:00+00:00,292.17333333333335
2014-02-27 00:00:00+00:00,312.4195833333333
2014-02-28 00:00:00+00:00,355.6620833333333
2014-03-01 00:00:00+00:00,405.69083333333333
2014-03-02 00:00:00+00:00,407.5216666666667
2014-03-03 00:00:00+00:00,400.8204166666667
2014-03-04 00:00:00+00:00,379.94958333333335
2014-03-05 00:00:00+00:00,369.605
2014-03-06 00:00:00+00:00,452.78749999999997
2014-03-07 00:00:00+00:00,538.7204166666667
2014-03-08 00:00:00+00:00,538.6379166666667
2014-03-09 00:00:00+00:00,530.5404166666666
2014-03-10 00:00:00+00:00,517.28
2014-03-11 00:00:00+00:00,497.00624999999997
2014-03-12 00:00:00+00:00,487.0291666666667
2014-03-13 00:00:00+00:00,484.52708333333334
2014-03-14 00:00:00+00:00,511.38708333333335
2014-03-15 00:00:00+00:00,649.3825
2014-03-16 00:00:00+00:00,798.07875
2014-03-17 00:00:00+00:00,866.7766666666666
2014-03-18 00:00:00+00:00,892.4954166666666
2014-03-19 00:00:00+00:00,907.1516666666666
2014-03-20 00:00:00+00:00,929.9395833333333
2014-03-21 00:00:00+00:00,960.7395833333334
2014-03-22 00:00:00+00:00,978.065
2014-03-23 00:00:00+00:00,992.0595833333333
2014-03-24 00:00:00+00:00,971.6158333333333
2014-03-25 00:00:00+00:00,937.5437499999999
2014-03-26 00:00:00+00:00,912.0270833333333
2014-03-27 00:00:00+00:00,880.8533333333334
2014-03-28 00:00:00+00:00,839.5416666666666
2014-03-29 00:00:00+00:00,776.3191666666667
2014-03-30 00:00:00+00:00,682.7912500000001
2014-03-31 00:00:00+00:00,579.9920833333333
2014-04-01 00:00:00+00:00,508.8729166666667
2014-04-02 00:00:00+00:00,460.69291666666663
2014-04-03 00:00:00+00:00,423.0608333333333
2014-04-04 00:00:00+00:00,390.5308333333333
2014-04-05 00:00:00+00:00,365.12583333333333
2014-04-06 00:00:00+00:00,346.56666666666666
2014-04-07 00:00:00+00:00,327.3225
2014-04-08 00:00:00+00:00,323.9375
2014-04-09 00:00:00+00:00,309.0095833333333
2014-04-10 00:00:00+00:00,309.9558333333333
2014-04-11 00:00:00+00:00,326.9529166666667
2014-04-12 00:00:00+00:00,326.8575
2014-04-13 00:00:00+00:00,332.9825
2014-04-14 00:00:00+00:00,333.4904166666667
2014-04-15 00:00:00+00:00,312.38124999999997
2014-04-16 00:00:00+00:00,296.75166666666667
2014-04-17 00:00:00+00:00,281.02
2014-04-18 00:00:00+00:00,270.8233333333333
2014-04-19 00:00:00+00:00,277.34
2014-04-20 00:00:00+00:00,282.40333333333336
2014-04-21 00:00:00+00:00,278.10333333333335
2014-04-22 00:00:00+00:00,271.56666666666666
2014-04-23 00:00:00+00:00,267.08208333333334
2014-04-24 00:00:00+00:00,261.3954166666667
2014-04-25 00:00:00+00:00,269.7029166666667
2014-04-26 00:00:00+00:00,274.3
2014-04-27 00:00:00+00:00,276.3966666666667
2014-04-28 00:00:00+00:00,277.77
2014-04-29 00:00:00+00:00,268.7245833333333
2014-04-30 00:00:00+00:00,247.05666666666664
2014-05-01 00:00:00+00:00,227.70624999999998
2014-05-02 00:00:00+00:00,281.53625
2014-05-03 00:00:00+00:00,371.15333333333336
2014-05-04 00:00:00+00:00,324.01708333333335
2014-05-05 00:00:00+00:00,285.78541666666666
2014-05-06 00:00:00+00:00,268.1066666666667
2014-05-07 00:00:00+00:00,256.64458333333334
2014-05-08 00:00:00+00:00,239.2720833333333
2014-05-09 00:00:00+00:00,222.61791666666667
2014-05-10 00:00:00+00:00,211.9366666666667
2014-05-11 00:00:00+00:00,196.51291666666665
2014-05-12 00:00:00+00:00,185.2825
2014-05-13 00:00:00+00:00,181.31958333333333
2014-05-14 00:00:00+00:00,176.43125
2014-05-15 00:00:00+00:00,172.11458333333334
2014-05-16 00:00:00+00:00,168.07916666666668
2014-05-17 00:00:00+00:00,165.84375
2014-05-18 00:00:00+00:00,162.74375
2014-05-19 00:00:00+00:00,163.11416666666668
2014-05-20 00:00:00+00:00,161.65583333333333
2014-05-21 00:00:00+00:00,160.23708333333335
2014-05-22 00:00:00+00:00,158.6475
2014-05-23 00:00:00+00:00,159.67083333333332
2014-05-24 00:00:00+00:00,162.93041666666667
2014-05-25 00:00:00+00:00,182.335
2014-05-26 00:00:00+00:00,209.27916666666667
2014-05-27 00:00:00+00:00,323.2375
2014-05-28 00:00:00+00:00,476.2366666666667
2014-05-29 00:00:00+00:00,548.6895833333333
2014-05-30 00:00:00+00:00,564.41375
2014-05-31 00:00:00+00:00,573.7933333333333
2014-06-01 00:00:00+00:00,549.1491666666667
2014-06-02 00:00:00+00:00,560.66
2014-06-03 00:00:00+00:00,545.9329166666666
2014-06-04 00:00:00+00:00,509.9795833333333
2014-06-05 00:00:00+00:00,473.7829166666667
2014-06-06 00:00:00+00:00,442.49666666666667
2014-06-07 00:00:00+00:00,453.1958333333334
2014-06-08 00:00:00+00:00,663.8016666666666
2014-06-09 00:00:00+00:00,1519.0916666666665
2014-06-10 00:00:00+00:00,2643.391666666667
2014-06-11 00:00:00+00:00,3092.155
2014-06-12 00:00:00+00:00,3152.4845833333334
2014-06-13 00:00:00+00:00,3131.565
2014-06-14 00:00:00+00:00,3112.7775
2014-06-15 00:00:00+00:00,3136.4874999999997
2014-06-16 00:00:00+00:00,3185.107083333333
2014-06-17 00:00:00+00:00,3227.806666666667
2014-06-18 00:00:00+00:00,3243.4854166666664
2014-06-19 00:00:00+00:00,3230.3225
2014-06-20 00:00:00+00:00,3177.3974999999996
2014-06-21 00:00:00+00:00,3087.9845833333334
2014-06-22 00:00:00+00:00,2965.6570833333335
2014-06-23 00:00:00+00:00,2816.3624999999997
2014-06-24 00:00:00+00:00,2656.252916666667
2014-06-25 00:00:00+00:00,2479.5154166666666
2014-06-26 00:00:00+00:00,2296.0345833333336
2014-06-27 00:00:00+00:00,2119.1375000000003
2014-06-28 00:00:00+00:00,2026.694166666667
2014-06-29 00:00:00+00:00,2033.4279166666665
2014-06-30 00:00:00+00:00,1973.5191666666667
2014-07-01 00:00:00+00:00,1815.3395833333334
2014-07-02 00:00:00+00:00,1611.6258333333333
2014-07-03 00:00:00+00:00,1426.6479166666668
2014-07-04 00:00:00+00:00,1276.9304166666668
2014-07-05 00:00:00+00:00,1188.44
2014-07-06 00:00:00+00:00,1112.4141666666667
2014-07-07 00:00:00+00:00,1047.5475
2014-07-08 00:00:00+00:00,993.0175
2014-07-09 00:00:00+00:00,921.7958333333332
2014-07-10 00:00:00+00:00,848.1508333333333
2014-07-11 00:00:00+00:00,769.8395833333334
2014-07-12 00:00:00+00:00,692.93
2014-07-13 00:00:00+00:00,622.7854166666667
2014-07-14 00:00:00+00:00,585.50375
2014-07-15 00:00:00+00:00,569.0629166666666
2014-07-16 00:00:00+00:00,508.1191666666667
2014-07-17 00:00:00+00:00,450.31874999999997
2014-07-18 00:00:00+00:00,409.54625000000004
2014-07-19 00:00:00+00:00,397.5758333333333
2014-07-20 00:00:00+00:00,384.6958333333334
2014-07-21 00:00:00+00:00,366.86375
2014-07-22 00:00:00+00:00,350.38375
2014-07-23 00:00:00+00:00,332.8170833333333
2014-07-24 00:00:00+00:00,316.6
2014-07-25 00:00:00+00:00,356.55125
2014-07-26 00:00:00+00:00,473.75458333333336
2014-07-27 00:00:00+00:00,449.805
2014-07-28 00:00:00+00:00,431.11999999999995
2014-07-29 00:00:00+00:00,434.06666666666666
2014-07-30 00:00:00+00:00,431.02708333333334
2014-07-31 00:00:00+00:00,407.0420833333333
2014-08-01 00:00:00+00:00,369.25541666666663
2014-08-02 00:00:00+00:00,337.45708333333334
2014-08-03 00:00:00+00:00,314.41
2014-08-04 00:00:00+00:00,299.6516666666667
2014-08-05 00:00:00+00:00,284.85
2014-08-06 00:00:00+00:00,266.07416666666666
2014-08-07 00:00:00+00:00,250.29583333333335
2014-08-08 00:00:00+00:00,239.61708333333334
2014-08-09 00:00:00+00:00,227.875
2014-08-10 00:00:00+00:00,219.23958333333334
2014-08-11 00:00:00+00:00,212.29833333333332
2014-08-12 00:00:00+00:00,199.36208333333332
2014-08-13 00:00:00+00:00,188.21375
2014-08-14 00:00:00+00:00,199.3033333333333
2014-08-15 00:00:00+00:00,235.01416666666668
2014-08-16 00:00:00+00:00,249.46583333333334
2014-08-17 00:00:00+00:00,250.26625
2014-08-18 00:00:00+00:00,297.59125
2014-08-19 00:00:00+00:00,333.70708333333334
2014-08-20 00:00:00+00:00,329.00083333333333
2014-08-21 00:00:00+00:00,352.66875
2014-08-22 00:00:00+00:00,367.97208333333333
2014-08-23 00:00:00+00:00,353.04125
2014-08-24 00:00:00+00:00,321.4270833333333
2014-08-25 00:00:00+00:00,286.2808333333333
2014-08-26 00:00:00+00:00,256.9241666666667
2014-08-27 00:00:00+00:00,286.1566666666667
2014-08-28 00:00:00+00:00,304.51166666666666
2014-08-29 00:00:00+00:00,294.21166666666664
2014-08-30 00:00:00+00:00,279.5366666666667
2014-08-31 00:00:00+00:00,270.4866666666667
2014-09-01 00:00:00+00:00,280.91041666666666
2014-09-02 00:00:00+00:00,376.7108333333333
2014-09-03 00:00:00+00:00,426.3145833333333
2014-09-04 00:00:00+00:00,571.5716666666666
2014-09-05 00:00:00+00:00,700.2779166666666
2014-09-06 00:00:00+00:00,732.5391666666666
2014-09-07 00:00:00+00:00,740.8270833333332
2014-09-08 00:00:00+00:00,727.4170833333333
2014-09-09 00:00:00+00:00,682.3366666666667
2014-09-10 00:00:00+00:00,604.5533333333334
2014-09-11 00:00:00+00:00,525.38625
2014-09-12 00:00:00+00:00,461.0704166666667
2014-09-13 00:00:00+00:00,407.54625000000004
2014-09-14 00:00:00+00:00,367.30625000000003
2014-09-15 00:00:00+00:00,336.6375
2014-09-16 00:00:00+00:00,307.8795833333333
2014-09-17 00:00:00+00:00,284.80333333333334
2014-09-18 00:00:00+00:00,272.71541666666667
2014-09-19 00:00:00+00:00,254.44875
2014-09-20 00:00:00+00:00,344.355
2014-09-21 00:00:00+00:00,488.80791666666664
2014-09-22 00:00:00+00:00,460.90708333333333
2014-09-23 00:00:00+00:00,445.77
2014-09-24 00:00:00+00:00,450.02
2014-09-25 00:00:00+00:00,450.92249999999996
2014-09-26 00:00:00+00:00,487.6408333333333
2014-09-27 00:00:00+00:00,504.88000000000005
2014-09-28 00:00:00+00:00,536.6008333333333
2014-09-29 00:00:00+00:00,607.9720833333333
2014-09-30 00:00:00+00:00,784.6025
2014-10-01 00:00:00+00:00,1114.3479166666666
2014-10-02 00:00:00+00:00,1303.1966666666667
2014-10-03 00:00:00+00:00,1477.0716666666667
2014-10-04 00:00:00+00:00,1510.6308333333334
2014-10-05 00:00:00+00:00,1472.0075
2014-10-06 00:00:00+00:00,1416.8812500000001
2014-10-07 00:00:00+00:00,1354.57
2014-10-08 00:00:00+00:00,1295.7420833333333
2014-10-09 00:00:00+00:00,1258.8720833333334
2014-10-10 00:00:00+00:00,1227.7208333333333
2014-10-11 00:00:00+00:00,1188.5425
2014-10-12 00:00:00+00:00,1136.2762500000001
2014-10-13 00:00:00+00:00,1071.545
2014-10-14 00:00:00+00:00,993.2266666666666
2014-10-15 00:00:00+00:00,896.5704545454545
2014-10-16 00:00:00+00:00,791.5525000000001
2014-10-17 00:00:00+00:00,649.22625
2014-10-18 00:00:00+00:00,508.94458333333336
2014-10-19 00:00:00+00:00,416.2441666666667
2014-10-20 00:00:00+00:00,383.0445833333333
2014-10-21 00:00:00+00:00,389.11833333333334
2014-10-22 00:00:00+00:00,393.635
2014-10-23 00:00:00+00:00,395.83708333333334
2014-10-24 00:00:00+00:00,381.25708333333336
2014-10-25 00:00:00+00:00,356.7991666666667
2014-10-26 00:00:00+00:00,337.0466666666667
2014-10-27 00:00:00+00:00,324.6645833333333
2014-10-28 00:00:00+00:00,311.10583333333335
2014-10-29 00:00:00+00:00,305.94541666666663
2014-10-30 00:00:00+00:00,288.91625
2014-10-31 00:00:00+00:00,265.24666666666667
2014-11-01 00:00:00+00:00,245.71958333333336
2014-11-02 00:00:00+00:00,226.14083333333335
2014-11-03 00:00:00+00:00,209.46583333333334
2014-11-04 00:00:00+00:00,197.37791666666666
2014-11-05 00:00:00+00:00,206.65625
2014-11-06 00:00:00+00:00,238.37333333333333
2014-11-07 00:00:00+00:00,268.6245833333333
2014-11-08 00:00:00+00:00,398.38708333333335
2014-11-09 00:00:00+00:00,654.3520833333333
2014-11-10 00:00:00+00:00,704.0191666666666
2014-11-11 00:00:00+00:00,680.0029166666667
2014-11-12 00:00:00+00:00,647.9708333333333
2014-11-13 00:00:00+00:00,608.2983333333333
2014-11-14 00:00:00+00:00,559.1516666666666
2014-11-15 00:00:00+00:00,501.44666666666666
2014-11-16 00:00:00+00:00,443.9454166666667
2014-11-17 00:00:00+00:00,388.80916666666667
2014-11-18 00:00:00+00:00,343.4533333333333
2014-11-19 00:00:00+00:00,307.56458333333336
2014-11-20 00:00:00+00:00,281.96999999999997
2014-11-21 00:00:00+00:00,266.85625
2014-11-22 00:00:00+00:00,283.74208333333337
2014-11-23 00:00:00+00:00,336.78291666666667
2014-11-24 00:00:00+00:00,347.38000000000005
2014-11-25 00:00:00+00:00,365.305
2014-11-26 00:00:00+00:00,389.57874999999996
2014-11-27 00:00:00+00:00,505.5520833333333
2014-11-28 00:00:00+00:00,526.3095833333333
2014-11-29 00:00:00+00:00,479.6225
2014-11-30 00:00:00+00:00,473.2991666666667
2014-12-01 00:00:00+00:00,465.2716666666667
2014-12-02 00:00:00+00:00,435.60833333333335
2014-12-03 00:00:00+00:00,399.76708333333335
2014-12-04 00:00:00+00:00,366.08958333333334
2014-12-05 00:00:00+00:00,335.91333333333336
2014-12-06 00:00:00+00:00,311.23291666666665
2014-12-07 00:00:00+00:00,293.5679166666667
2014-12-08 00:00:00+00:00,278.1666666666667
2014-12-09 00:00:00+00:00,259.57375
2014-12-10 00:00:00+00:00,240.64291666666668
2014-12-11 00:00:00+00:00,226.16375000000002
2014-12-12 00:00:00+00:00,219.26291666666668
2014-12-13 00:00:00+00:00,219.21416666666667
2014-12-14 00:00:00+00:00,245.965
2014-12-15 00:00:00+00:00,283.6508333333333
2014-12-16 00:00:00+00:00,307.45750000000004
2014-12-17 00:00:00+00:00,315.36833333333334
2014-12-18 00:00:00+00:00,324.78749999999997
2014-12-19 00:00:00+00:00,308.26125
2014-12-20 00:00:00+00:00,290.19166666666666
2014-12-21 00:00:00+00:00,281.8179166666667
2014-12-22 00:00:00+00:00,273.48125
2014-12-23 00:00:00+00:00,309.00444444444446
2014-12-24 00:00:00+00:00,507.4266666666667
2014-12-25 00:00:00+00:00,731.1070833333333
2014-12-26 00:00:00+00:00,830.7483333333333
2014-12-27 00:00:00+00:00,879.5120833333334
2014-12-28 00:00:00+00:00,938.3104166666667
2014-12-29 00:00:00+00:00,1016.6241666666666
2014-12-30 00:00:00+00:00,1052.4779166666667
2014-12-31 00:00:00+00:00,1076.9525
2015-01-01 00:00:00+00:00,1078.7429166666668
2015-01-02 00:00:00+00:00,1183.6983333333333
2015-01-03 00:00:00+00:00,1223.6029166666667
2015-01-04 00:00:00+00:00,1227.94
2015-01-05 00:00:00+00:00,1216.26
2015-01-06 00:00:00+00:00,1208.3070833333334
2015-01-07 00:00:00+00:00,1168.6229166666667
2015-01-08 00:00:00+00:00,1107.5441666666666
2015-01-09 00:00:00+00:00,1055.6208333333334
2015-01-10 00:00:00+00:00,1041.8979166666666
2015-01-11 00:00:00+00:00,1006.5729166666666
2015-01-12 00:00:00+00:00,1034.4624999999999
2015-01-13 00:00:00+00:00,1023.1204166666666
2015-01-14 00:00:00+00:00,984.3570833333333
2015-01-15 00:00:00+00:00,913.0766666666667
2015-01-16 00:00:00+00:00,853.1270833333333
2015-01-17 00:00:00+00:00,809.8175
2015-01-18 00:00:00+00:00,738.15625
2015-01-19 00:00:00+00:00,668.0833333333334
2015-01-20 00:00:00+00:00,608.0520833333334
2015-01-21 00:00:00+00:00,569.6245833333334
2015-01-22 00:00:00+00:00,526.3125
2015-01-23 00:00:00+00:00,490.65541666666667
2015-01-24 00:00:00+00:00,469.0308333333333
2015-01-25 00:00:00+00:00,442.90916666666664
2015-01-26 00:00:00+00:00,418.1983333333333
2015-01-27 00:00:00+00:00,403.48541666666665
2015-01-28 00:00:00+00:00,387.0808333333334
2015-01-29 00:00:00+00:00,382.9573913043478
2015-01-30 00:00:00+00:00,405.39304347826084
2015-01-31 00:00:00+00:00,432.84833333333336
2015-02-01 00:00:00+00:00,461.05958333333336
2015-02-02 00:00:00+00:00,466.0941666666667
2015-02-03 00:00:00+00:00,465.49583333333334
2015-02-04 00:00:00+00:00,469.58750000000003
2015-02-05 00:00:00+00:00,468.47499999999997
2015-02-06 00:00:00+00:00,471.54791666666665
2015-02-07 00:00:00+00:00,490.4708333333333
2015-02-08 00:00:00+00:00,489.58666666666664
2015-02-09 00:00:00+00:00,500.64208333333335
2015-02-10 00:00:00+00:00,508.1041666666667
2015-02-11 00:00:00+00:00,504.6441666666667
2015-02-12 00:00:00+00:00,491.98375000000004
2015-02-13 00:00:00+00:00,468.9433333333333
2015-02-14 00:00:00+00:00,511.96958333333333
2015-02-15 00:00:00+00:00,565.3575
2015-02-16 00:00:00+00:00,543.7570833333333
2015-02-17 00:00:00+00:00,525.5625
2015-02-18 00:00:00+00:00,539.9254166666666
2015-02-19 00:00:00+00:00,584.9620833333333
2015-02-20 00:00:00+00:00,607.0145833333333
2015-02-21 00:00:00+00:00,683.5608333333333
2015-02-22 00:00:00+00:00,727.3266666666667
2015-02-23 00:00:00+00:00,828.34625
2015-02-24 00:00:00+00:00,885.6516666666666
2015-02-25 00:00:00+00:00,885.7087500000001
2015-02-26 00:00:00+00:00,872.2854166666667
2015-02-27 00:00:00+00:00,872.5270833333334
2015-02-28 00:00:00+00:00,845.2241666666667
2015-03-01 00:00:00+00:00,815.875
2015-03-02 00:00:00+00:00,788.4166666666666
2015-03-03 00:00:00+00:00,748.0358333333334
2015-03-04 00:00:00+00:00,700.7020833333332
2015-03-05 00:00:00+00:00,656.3416666666667
